Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
2017-12-25,2023-11-22T22:22:05.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:22:35.000Z,25.38,25.44,25.06,25.94,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:23:06.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.06,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:23:37.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:24:07.000Z,25.44,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:24:38.000Z,25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:25:09.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:25:39.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.07,0.06,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:26:10.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:26:40.000Z,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:27:11.000Z,25.44,25.44,25.06,26.0,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:27:42.000Z,25.44,25.44,25.06,26.0,0,0,0,0,0.09,0.05,0.07,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:28:12.000Z,25.44,25.44,25.06,26.0,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:28:43.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.05,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:29:14.000Z,25.44,25.44,25.06,26.06,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:29:44.000Z,25.44,25.44,25.0,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:30:15.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.05,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:30:45.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:31:16.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:31:47.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:32:17.000Z,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:32:48.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:33:19.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:33:49.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:34:20.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:34:51.000Z,25.44,25.44,25.06,26.0,0,0,0,0,0.08,0.06,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:35:21.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:35:52.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:36:22.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:36:53.000Z,25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:37:24.000Z,25.38,25.38,25.0,25.94,0,0,0,0,0.08,0.05,0.08,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:37:54.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.06,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:38:25.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:38:56.000Z,25.38,25.38,25.06,25.94,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:39:26.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:39:57.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:40:28.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:40:58.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.07,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:41:29.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:41:59.000Z,25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:42:30.000Z,25.44,25.44,25.0,25.94,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:43:01.000Z,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:43:31.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:44:02.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:44:33.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:45:03.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:45:34.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:46:05.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:46:35.000Z,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:47:06.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:47:36.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:48:07.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:48:38.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:49:08.000Z,25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:49:39.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:50:10.000Z,25.44,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:51:11.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:51:42.000Z,25.44,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.08,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T22:52:12.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:52:43.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:53:13.000Z,25.44,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:53:44.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:54:15.000Z,25.38,25.44,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:54:45.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:55:16.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:55:47.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:56:17.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:56:48.000Z,25.38,25.38,25.06,25.94,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:57:19.000Z,25.44,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:57:49.000Z,25.38,25.38,25.0,25.94,0,0,0,0,0.08,0.05,0.05,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:58:20.000Z,25.44,25.38,25.06,25.88,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:58:50.000Z,25.38,25.38,25.0,25.94,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T22:59:21.000Z,25.38,25.44,25.0,25.94,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T22:59:52.000Z,25.38,25.38,25.0,25.94,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:00:22.000Z,25.44,25.38,25.0,25.94,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:00:53.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:01:24.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:01:54.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:02:25.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.05,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:02:55.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:03:26.000Z,25.44,25.38,25.06,25.94,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:03:57.000Z,25.44,25.38,25.0,25.94,0,0,0,0,0.08,0.04,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:04:27.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:04:58.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:05:29.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:05:59.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:06:30.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:07:01.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:07:31.000Z,25.44,25.38,25.0,25.94,0,0,0,0,0.08,0.05,0.07,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:08:02.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.04,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:08:32.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:09:03.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:09:34.000Z,25.38,25.44,25.06,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:10:04.000Z,25.38,25.44,25.0,25.94,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:10:35.000Z,25.38,25.38,25.06,25.88,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:11:06.000Z,25.38,25.38,25.0,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:11:36.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:12:07.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:12:38.000Z,25.44,25.44,25.0,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:13:08.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:13:39.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:14:09.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:14:40.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:15:11.000Z,25.44,25.44,25.0,25.81,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:15:41.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:16:12.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:16:43.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:17:13.000Z,25.44,25.44,25.06,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:17:44.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:18:15.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:18:45.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:19:16.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:19:46.000Z,25.38,25.38,25.06,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:20:17.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:20:48.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:21:18.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:21:49.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:22:20.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.06,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:22:50.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:23:21.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:23:52.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:24:22.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:24:53.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:25:23.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:25:54.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:26:25.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:26:55.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:27:26.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.06,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:27:57.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:28:27.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:28:58.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:29:29.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:29:59.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:30:30.000Z,25.44,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:31:00.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:31:31.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:32:02.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.04,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:32:32.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:33:03.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:33:34.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:34:04.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:34:35.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:35:06.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.06,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:35:36.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:36:07.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.04,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:36:37.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:37:08.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:37:39.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:38:09.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:38:40.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.05,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:39:11.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:39:41.000Z,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:40:12.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:40:42.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.08,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:41:13.000Z,25.38,25.44,25.0,25.88,0,0,0,0,0.08,0.04,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:41:44.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.07,0.05,0.05,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:42:14.000Z,25.44,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.05,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:42:45.000Z,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:43:16.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.07,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:43:46.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:44:17.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.05,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:44:48.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:45:18.000Z,25.38,25.44,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:45:49.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:46:50.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:47:21.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:47:51.000Z,25.38,25.38,24.94,25.88,0,0,0,0,0.08,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:48:22.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:48:53.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:49:23.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.09,0.05,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:49:54.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:50:25.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:50:55.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.05,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:51:26.000Z,25.44,25.38,25.0,25.88,0,0,0,0,0.07,0.06,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:51:56.000Z,25.38,25.38,25.0,25.94,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:52:27.000Z,25.38,25.38,25.0,25.88,0,0,0,0,0.08,0.04,0.07,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:52:58.000Z,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.04,0.06,0.1,355,0.0,0,0,0
2017-12-25,2023-11-22T23:53:28.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:53:59.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:54:30.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.07,0.05,0.07,0.09,355,0.0,0,0,0
2017-12-25,2023-11-22T23:55:00.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0,0,0,0
2017-12-25,2023-11-22T23:55:31.000Z,25.38,25.38,25.0,25.81,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0,0,0,0
